id,meet_id,location_id
24617,3840,582
24618,1823,565
24619,2208,376
24620,3786,1285
24621,4104,628
24622,2641,1197
24623,2964,130
24624,3228,176
24625,45,1473
24626,838,1109
24627,3467,192
24628,595,1351
24629,924,129
24630,2150,1310
24631,1678,1500
24632,2548,1356
24633,1576,1223
24634,3663,289
24635,855,1463
24636,4100,1044
24637,3967,1454
24638,2088,1371
24639,3165,12
24640,3657,474
24641,1652,1218
24642,222,961
24643,2806,833
24644,660,406
24645,1007,1453
24646,3999,588
24647,4167,172
24648,1698,812
24649,2635,1136
24650,1964,931
24651,2063,910
24652,2559,1491
24653,4061,126
24654,2020,1213
24655,1087,1008
24656,2510,848
24657,4034,932
24658,741,371
24659,3091,39
24660,3631,1481
24661,1490,1398
24662,2016,690
24663,1992,104
24664,3969,1476
24665,340,966
24666,3323,547
24667,2490,1512
24668,2536,167
24669,1605,597
24670,3432,490
24671,1589,64
24672,4037,75
24673,1155,1300
24674,1177,1059
24675,583,320
24676,3067,742
24677,3066,517
24678,1944,413
24679,199,330
24680,2977,1199
24681,1282,479
24682,3462,490
24683,3973,440
24684,2173,650
24685,3668,558
24686,562,1321
24687,2690,1142
24688,1585,1419
24689,1443,23
24690,3339,275
24691,1277,485
24692,3833,29
24693,3943,389
24694,627,376
24695,2225,409
24696,384,618
24697,1917,64
24698,3856,1144
24699,548,460
24700,1673,835
24701,2836,1502
24702,934,1435
24703,566,1039
24704,2933,122
24705,1853,429
24706,2420,476
24707,3977,508
24708,598,1112
24709,2112,481
24710,2894,1456
24711,1066,1338
24712,2547,594
24713,3176,1519
24714,581,1266
24715,2873,1518
24716,1174,90
24717,4117,272
24718,2105,599
24719,775,758
24720,21,1050
24721,1936,790
24722,1724,907
24723,325,1461
24724,2858,836
24725,77,1359
24726,2200,836
24727,1478,851
24728,170,1523
24729,2405,487
24730,2837,898
24731,1302,625
24732,3525,518
24733,1171,1108
24734,3175,139
24735,1714,569
24736,1901,395
24737,2310,600
24738,3726,1181
24739,3333,698
24740,3462,1108
24741,3488,77
24742,2527,76
24743,2699,560
24744,1236,163
24745,2370,92
24746,2941,847
24747,1406,574
24748,2963,606
24749,4061,878
24750,2357,796
24751,285,318
24752,2451,431
24753,4077,68
24754,768,1226
24755,1064,56
24756,1845,621
24757,3714,16
24758,1188,122
24759,138,830
24760,2681,893
24761,1144,1513
24762,4062,699
24763,911,753
24764,603,600
24765,2900,442
24766,4135,1177
24767,4182,242
24768,2726,262
24769,2824,797
24770,2934,965
24771,36,903
24772,1150,365
24773,3363,324
24774,3424,11
24775,1676,411
24776,3240,1422
24777,2663,98
24778,143,1150
24779,857,493
24780,1710,180
24781,2716,863
24782,1315,590
24783,2906,206
24784,3482,1305
24785,1042,431
24786,2186,1048
24787,4008,597
24788,3407,1131
24789,3476,1490
24790,633,1135
24791,2226,1386
24792,2331,648
24793,3357,263
24794,776,662
24795,645,1145
24796,1868,365
24797,548,1212
24798,501,1366
24799,1136,416
24800,3870,1013
24801,2330,396
24802,4004,1013
24803,1683,585
24804,466,621
24805,4189,766
24806,1568,1012
24807,1110,134
24808,2304,114
24809,1034,1078
24810,280,616
24811,1548,1299
24812,1582,129
24813,1382,1007
24814,7,457
24815,2605,227
24816,2694,1208
24817,4009,17
24818,874,42
24819,1228,540
24820,939,437
24821,3912,84
24822,1378,1238
24823,290,930
24824,3263,577
24825,742,273
24826,1958,766
24827,3472,162
24828,492,98
24829,3,873
24830,1181,1074
24831,2125,125
24832,2617,587
24833,629,1500
24834,1037,571
24835,799,1157
24836,1198,1428
24837,1936,603
24838,4092,28
24839,1724,720
24840,3238,116
24841,4052,629
24842,3817,1486
24843,2709,526
24844,1778,956
24845,2898,987
24846,578,407
24847,2580,1055
24848,1284,798
24849,1836,1311
24850,2481,295
24851,2882,1393
24852,2970,1240
24853,941,1398
24854,1247,916
24855,2372,1291
24856,2148,85
24857,3395,1389
24858,821,515
24859,900,808
24860,1301,1152
24861,2336,321
24862,3199,1450
24863,1394,1316
24864,800,577
24865,4008,276
24866,97,834
24867,4132,342
24868,3118,707
24869,2868,532
24870,399,418
24871,380,176
24872,2446,839
24873,3152,1230
24874,3221,835
24875,3950,1210
24876,3260,9
24877,1854,146
24878,3129,1246
24879,2256,1092
24880,31,372
24881,2407,1261
24882,316,541
24883,1176,1399
24884,1484,54
24885,2087,1256
24886,755,1342
24887,3728,235
24888,2367,1081
24889,2310,547
24890,3182,476
24891,3251,835
24892,3940,1057
24893,3843,1124
24894,135,321
24895,3968,72
24896,2951,1482
24897,2889,604
24898,2493,604
24899,3321,261
24900,1641,1327
24901,3114,722
24902,3907,358
24903,1341,1035
24904,3741,66
24905,4142,1164
24906,3810,425
24907,3889,718
24908,2010,635
24909,2476,1374
24910,1316,978
24911,935,1286
24912,3342,1488
24913,4143,985
24914,2254,214
24915,222,855
24916,963,301
24917,3334,846
24918,3096,1432
24919,1764,1518
24920,4174,1237
24921,698,3
24922,3373,959
24923,3772,1422
24924,134,1358
24925,203,963
24926,2077,702
24927,1340,409
24928,2534,389
24929,1621,836
24930,843,542
24931,2837,1329
24932,3181,1139
24933,2931,210
24934,1833,692
24935,3786,724
24936,367,24
24937,1888,399
24938,2800,1447
24939,3163,1499
24940,1434,1360
24941,2107,702
24942,28,1497
24943,4086,1366
24944,803,1493
24945,4120,196
24946,1972,1416
24947,3361,1083
24948,1783,174
24949,1440,774
24950,2601,806
24951,3427,390
24952,1473,133
24953,4109,195
24954,2128,1525
24955,3730,1330
24956,1575,1349
24957,2783,1227
24958,2683,57
24959,2891,760
24960,31,990
24961,1452,195
24962,1640,431
24963,263,1498
24964,4091,905
24965,596,1149
24966,687,513
24967,4086,1500
24968,2489,349
24969,815,698
24970,4185,1479
24971,1635,437
24972,950,334
24973,3178,1325
24974,2985,930
24975,1445,313
24976,4117,32
24977,1914,791
24978,4200,1198
24979,1669,960
24980,1612,426
24981,1681,31
24982,89,944
24983,880,1443
24984,3478,1213
24985,4151,555
24986,2273,1074
24987,872,801
24988,941,406
24989,301,985
24990,2173,89
24991,4117,1321
24992,199,708
24993,1625,257
24994,2420,720
24995,1145,586
24996,1814,910
24997,3696,510
24998,3295,166
24999,1441,1079
25000,4108,454
25001,3196,1126
25002,3863,623
25003,3495,227
25004,3675,1326
25005,762,232
25006,1245,1140
25007,290,422
25008,3991,808
25009,4068,274
25010,451,1279
25011,1962,966
25012,179,1345
25013,652,811
25014,1046,930
25015,3869,64
25016,2735,889
25017,1456,47
25018,1157,165
25019,2636,1260
25020,2033,967
25021,1331,1449
25022,1971,89
25023,3203,361
25024,4020,583
25025,3899,64
25026,4079,1163
25027,1985,926
25028,2363,320
25029,1934,1146
25030,3159,1193
25031,237,545
25032,1057,284
25033,3502,1532
25034,926,1521
25035,2175,1208
25036,2925,208
25037,1242,1003
25038,1560,346
25039,961,1515
25040,799,433
25041,1542,706
25042,638,1239
25043,349,1136
25044,2926,29
25045,3327,1127
25046,3387,1178
25047,935,1233
25048,528,320
25049,623,557
25050,3608,773
25051,985,946
25052,3982,425
25053,126,690
25054,2376,1440
25055,3639,1025
25056,3181,147
25057,2534,336
25058,1567,1301
25059,3324,1364
25060,4090,897
25061,1242,198
25062,488,490
25063,3717,1066
25064,2268,567
25065,2495,758
25066,3910,148
25067,2134,752
25068,425,326
25069,2078,820
25070,2417,286
25071,2818,1384
25072,3724,143
25073,3175,867
25074,19,577
25075,3725,1307
25076,3074,34
25077,2468,224
25078,3058,1221
25079,2602,978
25080,3488,805
25081,3572,1442
25082,1421,671
25083,1464,1307
25084,1424,188
25085,2238,701
25086,4148,97
25087,1305,496
25088,3913,954
25089,680,444
25090,545,219
25091,1290,1127
25092,1381,491
25093,1818,1246
25094,4115,1088
25095,3416,1087
25096,2647,347
25097,1000,799
25098,3166,912
25099,2901,1395
25100,3410,1272
25101,4134,549
25102,772,383
25103,113,1501
25104,3807,154
25105,696,1327
25106,3199,271
25107,3717,1200
25108,2008,1528
25109,3159,872
25110,2135,549
25111,3337,1144
25112,1663,1493
25113,2308,477
25114,178,583
25115,1322,1200
25116,360,65
25117,2593,1400
25118,2340,954
25119,2357,369
25120,3176,1226
25121,2723,692
25122,1737,661
25123,2661,780
25124,307,404
25125,3610,929
25126,3377,169
25127,1100,225
25128,1475,102
25129,1504,840
25130,2695,1303
25131,3238,10
25132,361,825
25133,1825,666
25134,3132,523
25135,286,1405
25136,1557,851
25137,3606,1345
25138,1023,917
25139,758,1400
25140,4025,740
25141,439,866
25142,2762,431
25143,2789,534
25144,241,881
25145,3286,1340
25146,3083,1011
25147,1627,1031
25148,1434,636
25149,3159,1006
25150,2909,77
25151,3490,1520
25152,109,1112
25153,847,1041
25154,2046,1365
25155,618,989
25156,320,1524
25157,444,836
25158,1237,472
25159,4146,104
25160,3578,1340
25161,3595,755
25162,4082,119
25163,3842,632
25164,4146,1043
25165,3387,991
25166,2986,647
25167,553,190
25168,2074,1319
25169,2932,1350
25170,2610,1299
25171,3097,1417
25172,3781,1295
25173,2315,627
25174,59,594
25175,4209,52
25176,3507,534
25177,967,180
25178,1015,1160
25179,454,1123
25180,132,1072
25181,3110,309
25182,245,195
25183,3832,1233
25184,3183,787
25185,39,1258
25186,3980,350
25187,3362,1469
25188,1817,508
25189,1194,1283
25190,96,1011
25191,958,252
25192,2628,915
25193,2041,1155
25194,3336,1187
25195,411,1022
25196,3014,1136
25197,4050,530
25198,925,1243
25199,3523,1013
25200,2754,273
25201,2645,1269
25202,1597,360
25203,2727,1079
25204,2647,1315
25205,823,185
25206,3880,469
25207,1919,761
25208,35,334
25209,930,1186
25210,3829,130
25211,3951,1059
25212,3364,1491
25213,3725,1470
25214,2311,992
25215,2390,1285
25216,3905,125
25217,4132,1070
25218,3875,1414
25219,3949,1363
25220,4055,69
25221,1761,710
25222,2136,587
25223,718,899
25224,2294,1173
25225,47,694
25226,2232,295
25227,1929,294
25228,3125,1101
25229,423,981
25230,279,1202
25231,2323,1352
25232,1569,890
25233,3818,506
25234,655,735
25235,3764,1209
25236,3079,1106
25237,2473,1296
25238,1027,314
25239,3785,1497
25240,1951,433
25241,3160,1445
25242,1298,777
25243,1716,536
25244,4013,1132
25245,651,966
25246,3244,392
25247,267,37
25248,270,1274
25249,326,617
25250,452,756
25251,1102,84
25252,1935,839
25253,3767,1076
25254,456,875
25255,946,510
25256,3409,55
25257,3094,983
25258,2392,1465
25259,2767,588
25260,3567,1395
25261,1445,1362
25262,1190,89
25263,3506,927
25264,17,397
25265,540,172
25266,385,823
25267,2709,1522
25268,577,993
25269,2132,198
25270,3615,281
25271,2102,1487
25272,1450,1332
25273,3917,619
25274,3918,1221
25275,2143,737
25276,3080,1061
25277,4143,558
25278,2360,183
25279,297,1511
25280,2847,301
25281,1477,95
25282,1640,1025
25283,4131,174
25284,3425,1446
25285,1178,213
25286,398,1004
25287,685,280
25288,1086,624
25289,100,1347
25290,1177,742
25291,1208,55
25292,3087,138
25293,3510,995
25294,3145,116
25295,2861,357
25296,507,947
25297,1854,203
25298,4170,1041
25299,2865,1230
25300,1423,1148
25301,521,64
25302,526,408
25303,1670,1025
25304,3239,128
25305,3862,107
25306,364,80
25307,773,285
25308,1611,1384
25309,1021,1518
25310,402,722
25311,1680,1339
25312,310,1133
25313,1615,163
25314,2960,312
25315,4104,929
25316,2408,738
25317,1884,738
25318,2655,615
25319,1696,1441
25320,2654,390
25321,921,132
25322,1043,1061
25323,2168,1436
25324,1557,1282
25325,872,1179
25326,810,301
25327,414,301
25328,335,974
25329,2554,159
25330,417,1538
25331,117,1246
25332,2667,36
25333,3966,1530
25334,2460,497
25335,70,1430
25336,2064,1463
25337,2704,857
25338,3370,718
25339,1934,1390
25340,3861,955
25341,3329,1094
25342,3690,1073
25343,2286,1283
25344,3440,144
25345,902,1179
25346,652,250
25347,4070,1479
25348,2831,36
25349,255,779
25350,3424,1304
25351,1311,71
25352,2097,980
25353,3003,493
25354,346,1082
25355,3307,904
25356,2390,1232
25357,3759,247
25358,490,272
25359,514,666
25360,877,718
25361,4144,88
25362,3412,139
25363,3083,637
25364,1780,899
25365,3965,1254
25366,4193,889
25367,3186,735
25368,3709,510
25369,2687,822
25370,1938,1458
25371,2442,991
25372,2516,940
25373,3672,628
25374,1324,1006
25375,3912,88
25376,1143,436
25377,2366,1346
25378,3231,104
25379,712,1381
25380,3747,1152
25381,2663,586
25382,3666,32
25383,2912,1290
25384,897,380
25385,1353,431
25386,1201,791
25387,833,395
25388,929,103
25389,2787,63
25390,1159,565
25391,1522,1371
25392,3767,1023
25393,909,390
25394,2139,27
25395,2182,663
25396,725,1212
25397,3113,1172
25398,3207,807
25399,2467,997
25400,1424,432
25401,2200,653
25402,2654,69
25403,2867,1116
25404,3228,1095
25405,1814,617
25406,2232,376
25407,71,580
25408,3860,813
25409,446,642
25410,1179,227
25411,485,570
25412,1678,325
25413,2074,1079
25414,2249,1080
25415,769,1268
25416,1984,1536
25417,2178,89
25418,2697,654
25419,3908,49
25420,1086,571
25421,3698,239
25422,1177,689
25423,1164,1393
25424,3413,1009
25425,3411,182
25426,3645,1517
25427,1742,94
25428,2580,1193
25429,3395,588
25430,26,382
25431,3145,1352
25432,543,120
25433,3294,886
25434,1131,290
25435,3089,1420
25436,3354,937
25437,327,495
25438,4102,830
25439,726,12
25440,3042,850
25441,648,1075
25442,768,1177
25443,102,1316
25444,497,125
25445,535,417
25446,3286,429
25447,1407,346
25448,2207,1153
25449,3492,497
25450,1062,311
25451,2163,100
25452,279,23
25453,2001,122
25454,342,1311
25455,1820,1050
25456,1073,69
25457,1114,70
25458,1279,137
25459,358,1255
25460,187,1373
25461,1307,1404
25462,3974,779
25463,1544,593
25464,2426,1210
25465,2142,1451
25466,803,558
25467,2322,106
25468,2470,758
25469,1408,143
25470,3304,395
25471,28,1501
25472,2400,928
25473,242,1430
25474,424,912
25475,2678,872
25476,3872,852
25477,4159,128
25478,2533,1457
25479,1996,286
25480,272,1080
25481,93,583
25482,1448,1420
25483,3034,692
25484,3075,693
25485,535,901
25486,1471,91
25487,813,91
25488,3072,395
25489,1571,672
25490,1725,358
25491,1568,374
25492,1601,322
25493,1702,1128
25494,3904,144
25495,120,285
25496,2564,1278
25497,1847,728
25498,322,1143
25499,1838,1174
25500,2037,71
25501,1340,897
25502,1639,964
25503,197,882
25504,121,106
25505,2418,702
25506,2435,117
25507,26,1000
25508,182,1513
25509,799,169
25510,3872,986
25511,2332,369
25512,3247,934
25513,3632,745
25514,4026,672
25515,2470,1242
25516,1045,575
25517,1487,1482
25518,1504,897
25519,1503,1426
25520,1175,806
25521,1254,1099
25522,908,462
25523,2451,1350
25524,527,770
25525,2994,57
25526,847,748
25527,908,1401
25528,894,1503
25529,603,1519
25530,2218,775
25531,605,811
25532,273,72
25533,2486,31
25534,3459,12
25535,353,1529
25536,1425,580
25537,1543,47
25538,4198,351
25539,1446,114
25540,1840,41
25541,330,764
25542,2281,915
25543,844,985
25544,3134,602
25545,2719,360
25546,1310,226
25547,3515,1233
25548,3537,992
25549,1388,1048
25550,2711,1438
25551,871,529
25552,3939,248
25553,1738,114
25554,2543,1073
25555,3372,366
25556,1525,6
25557,117,1006
25558,3219,309
25559,1856,1274
25560,3683,1167
25561,2956,838
25562,1739,874
25563,1114,822
25564,849,1305
25565,2666,1264
25566,3786,541
25567,3333,7
25568,2063,971
25569,1923,402
25570,2843,1311
25571,3589,377
25572,3688,356
25573,2908,1147
25574,652,360
25575,2191,1506
25576,1804,868
25577,97,1269
25578,398,443
25579,816,202
25580,2280,797
25581,3108,454
25582,3892,536
25583,645,320
25584,2584,1208
25585,3382,1188
25586,951,777
25587,578,37
25588,1722,654
25589,261,330
25590,2553,582
25591,2618,977
25592,3882,198
25593,55,1393
25594,1094,304
25595,2288,284
25596,1245,473
25597,2480,454
25598,4075,778
25599,3464,624
25600,3106,916
25601,3498,208
25602,3102,208
25603,2591,1224
25604,2577,1326
25605,2274,1517
25606,3631,737
25607,1093,1018
25608,3347,978
25609,1297,1013
25610,2565,942
25611,2513,752
25612,85,1393
25613,4199,1194
25614,2015,475
25615,3706,1261
25616,2749,470
25617,1325,213
25618,707,1332
25619,2565,1292
25620,1174,17
25621,2146,1116
25622,1240,1014
25623,3929,902
25624,2579,1348
25625,3026,347
25626,47,885
25627,1258,280
25628,1285,383
25629,927,675
25630,299,1106
25631,3158,651
25632,484,105
25633,1303,962
25634,3025,1061
25635,1796,306
25636,3675,1143
25637,2684,768
25638,1617,563
25639,906,737
25640,2723,696
25641,3657,1503
25642,3743,523
25643,3032,1451
25644,468,1265
25645,1538,455
25646,2384,1415
25647,2317,193
25648,3518,1344
25649,2000,486
25650,2828,897
25651,180,983
25652,3375,477
25653,3526,646
25654,1729,373
25655,84,1460
25656,473,1235
25657,115,1527
25658,3719,1226
25659,2064,1036
25660,2069,1380
25661,3977,703
25662,3166,461
25663,692,3
25664,2006,1031
25665,3966,1453
25666,2896,1539
25667,2211,682
25668,681,753
25669,2596,1247
25670,4064,298
25671,3353,1226
25672,1901,456
25673,2379,266
25674,4037,1104
25675,2717,261
25676,1958,209
25677,1409,933
25678,3938,1098
25679,2931,190
25680,2320,36
25681,195,486
25682,1860,51
25683,4184,750
25684,533,481
25685,3153,10
25686,895,1062
25687,1289,235
25688,3622,488
25689,1046,1231
25690,1827,1042
25691,1137,595
25692,1069,1400
25693,14,266
25694,3582,308
25695,2140,226
25696,696,71
25697,1594,1221
25698,486,261
25699,1969,344
25700,2538,1026
25701,1514,703
25702,1287,1478
25703,127,1082
25704,2372,734
25705,3121,852
25706,4070,247
25707,3015,1365
25708,2457,283
25709,332,733
25710,1221,77
25711,185,1437
25712,1608,1277
25713,579,610
25714,3579,360
25715,3520,719
25716,2343,1093
25717,505,1011
25718,1620,698
25719,3530,94
25720,1763,252
25721,2831,93
25722,329,785
25723,3627,966
25724,3226,622
25725,4158,602
25726,1140,246
25727,42,728
25728,630,898
25729,1545,1463
25730,3682,838
25731,132,621
25732,285,863
25733,1441,359
25734,3056,561
25735,3094,853
25736,852,718
25737,3469,730
25738,1058,786
25739,3224,145
25740,1457,303
25741,2047,1300
25742,3530,1383
25743,2442,109
25744,1735,432
25745,3133,407
25746,2073,427
25747,1336,134
25748,198,1217
25749,654,1268
25750,2364,576
25751,2856,1038
25752,3236,505
25753,457,165
25754,3201,1450
25755,3953,1085
25756,1141,797
25757,689,673
25758,897,1376
25759,3954,906
25760,2925,993
25761,1096,273
25762,75,221
25763,2030,299
25764,2279,1003
25765,3449,397
25766,2714,931
25767,3092,1291
25768,3775,1321
25769,3405,290
25770,1381,792
25771,3979,562
25772,4101,1491
25773,147,1413
25774,484,52
25775,3111,752
25776,3956,578
25777,673,705
25778,4064,111
25779,3518,352
25780,1761,1198
25781,2201,1470
25782,564,920
25783,968,222
25784,4137,747
25785,1272,633
25786,3968,938
25787,3670,1281
25788,2868,593
25789,4160,1108
25790,3360,1055
25791,1197,459
25792,1651,629
25793,3438,1123
25794,2650,141
25795,915,746
25796,203,540
25797,1930,983
25798,1193,690
25799,2622,1476
25800,2598,890
25801,1588,465
25802,975,238
25803,1057,48
25804,945,1527
25805,1153,510
25806,1990,1384
25807,3542,1072
25808,2346,265
25809,2764,778
25810,3614,948
25811,2196,1260
25812,3460,481
25813,297,710
25814,3079,789
25815,370,1188
25816,1569,1512
25817,3778,9
25818,2090,460
25819,465,1425
25820,157,1080
25821,1583,629
25822,2620,625
25823,784,1178
25824,1940,866
25825,4175,584
25826,1288,711
25827,3890,600
25828,206,383
25829,1727,758
25830,703,1189
25831,3242,1318
25832,1123,994
25833,240,152
25834,1592,1472
25835,1943,9
25836,2423,1400
25837,4109,122
25838,1471,953
25839,4148,1016
25840,2269,933
25841,1663,1123
25842,3223,1426
25843,432,1261
25844,691,963
25845,4092,1057
25846,2774,287
25847,1397,1354
25848,234,495
25849,280,840
25850,1679,286
25851,1560,594
25852,240,1441
25853,613,491
25854,1580,1246
25855,3794,87
25856,917,902
25857,140,1210
25858,3596,1011
25859,3472,975
25860,901,1308
25861,3628,1488
25862,3659,801
25863,780,789
25864,3383,903
25865,4190,437
25866,2794,1262
25867,3644,678
25868,1039,491
25869,3153,1380
25870,551,902
25871,2559,641
25872,110,405
25873,845,625
25874,1510,261
25875,422,1431
25876,1551,1016
25877,467,450
25878,2043,1478
25879,2676,1391
25880,2560,1216
25881,718,1200
25882,2705,816
25883,614,96
25884,1092,852
25885,3747,1156
25886,2716,416
25887,2511,950
25888,782,811
25889,842,862
25890,1845,308
25891,1709,1201
25892,3493,458
25893,2636,837
25894,1699,1422
25895,4099,1207
25896,322,45
25897,3815,1448
25898,1275,1094
25899,1008,1504
25900,239,10
25901,1290,436
25902,1481,970
25903,1952,555
25904,1927,498
25905,2006,791
25906,1830,565
25907,1931,617
25908,1702,1319
25909,1462,1078
25910,1550,925
25911,2930,129
25912,2935,473
25913,371,287
25914,2372,1299
25915,2886,1520
25916,1090,159
25917,1522,570
25918,3920,1218
25919,1017,812
25920,824,1171
25921,1716,32
25922,2544,443
25923,2167,493
25924,3889,592
25925,979,1459
25926,1657,1145
25927,154,595
25928,3989,1173
25929,1557,160
25930,3478,1408
25931,1900,499
25932,3581,597
25933,2911,1526
25934,2084,27
25935,2934,197
25936,571,1233
25937,3358,1464
25938,3769,244
25939,2215,1449
25940,418,1176
25941,2254,1377
25942,924,1536
25943,2797,84
25944,1471,1116
25945,745,258
25946,2379,510
25947,3590,659
25948,2151,94
25949,2438,1090
25950,1688,592
25951,2697,792
25952,1697,1055
25953,310,1434
25954,1089,1172
25955,14,160
25956,1386,412
25957,758,843
25958,2979,855
25959,775,258
25960,1556,823
25961,1272,1064
25962,3195,1419
25963,1834,13
25964,1610,1059
25965,534,546
25966,2232,59
25967,3352,90
25968,418,371
25969,3770,603
25970,3238,742
25971,1171,608
25972,2649,347
25973,3146,1153
25974,904,1018
25975,964,1069
25976,284,1310
25977,3027,680
25978,1929,408
25979,3830,1004
25980,3904,953
25981,2020,526
25982,750,1490
25983,687,387
25984,2946,691
25985,1848,419
25986,2570,1343
25987,666,449
25988,1748,188
25989,1848,1358
25990,1519,136
25991,538,1203
25992,3024,732
25993,3150,871
25994,3516,440
25995,544,459
25996,623,752
25997,2431,403
25998,3377,1035
25999,739,146
26000,92,335
26001,3629,1256
26002,415,988
26003,1440,193
26004,1266,40
26005,945,1153
26006,585,618
26007,406,121
26008,2023,958
26009,2406,696
26010,3316,917
26011,391,752
26012,396,1096
26013,1394,198
26014,2598,866
26015,2751,1108
26016,3443,692
26017,390,1281
26018,393,798
26019,1508,485
26020,1988,1122
26021,3225,240
26022,3713,1492
26023,4088,615
26024,4102,513
26025,3539,1339
26026,1417,1498
26027,4013,441
26028,1828,840
26029,2010,322
26030,4124,1211
26031,1901,1318
26032,2625,595
26033,3853,159
26034,2148,1195
26035,2227,1488
26036,403,1112
26037,1127,1143
26038,3040,56
26039,2412,487
26040,3057,225
26041,3109,415
26042,3243,415
26043,2320,898
26044,2435,1410
26045,303,881
26046,4040,924
26047,2338,1477
26048,1069,1323
26049,1138,928
26050,2314,302
26051,3090,523
26052,2109,836
26053,3233,77
26054,4005,1088
26055,390,476
26056,1632,1436
26057,2069,1437
26058,3406,5
26059,202,425
26060,3576,416
26061,3619,1052
26062,2333,1483
26063,2044,1380
26064,595,127
26065,2570,672
26066,1854,1256
26067,2475,785
26068,3963,1212
26069,2492,200
26070,3899,1227
26071,1318,872
26072,3493,539
26073,898,286
26074,4205,745
26075,275,1061
26076,1312,1057
26077,3708,878
26078,1576,349
26079,206,143
26080,4120,822
26081,431,261
26082,2359,960
26083,1316,1149
26084,1822,755
26085,1283,477
26086,1353,1216
26087,1246,595
26088,1710,1453
26089,3939,602
26090,1987,980
26091,1591,980
26092,2198,1392
26093,1484,359
26094,4209,1402
26095,520,841
26096,3899,422
26097,3926,1279
26098,2281,114
26099,2533,335
26100,766,493
26101,3011,899
26102,1127,472
26103,805,421
26104,2251,622
26105,3483,894
26106,217,1190
26107,1774,1222
26108,103,1088
26109,3024,545
26110,1326,308
26111,3743,1198
26112,828,31
26113,1328,354
26114,3740,900
26115,1599,817
26116,694,216
26117,4152,844
26118,108,92
26119,16,503
26120,513,1309
26121,1380,894
26122,4035,1198
26123,4069,28
26124,1429,32
26125,3299,1315
26126,2294,1234
26127,542,734
26128,2484,1331
26129,3673,967
26130,3196,813
26131,2096,468
26132,2100,1341
26133,2251,756
26134,1148,894
26135,289,638
26136,1997,839
26137,892,150
26138,4049,850
26139,682,340
26140,2583,936
26141,3364,747
26142,84,391
26143,1505,1316
26144,1486,1074
26145,842,972
26146,1709,1311
26147,652,848
26148,493,37
26149,1460,792
26150,2100,186
26151,1583,1357
26152,2729,357
26153,1010,1495
26154,366,1393
26155,4069,162
26156,1873,372
26157,3733,213
26158,3122,59
26159,3619,865
26160,1552,731
26161,2691,1004
26162,2785,639
26163,2422,587
26164,3630,465
26165,637,1105
26166,2495,311
26167,3314,1168
26168,3694,1389
26169,750,982
26170,2026,772
26171,617,638
26172,3258,1236
26173,1040,1495
26174,1735,34
26175,2518,1234
26176,334,515
26177,1162,926
26178,1227,1321
26179,3851,60
26180,2744,234
26181,2121,1009
26182,2546,249
26183,727,217
26184,581,1331
26185,458,177
26186,919,1326
26187,819,156
26188,1712,962
26189,349,1173
26190,2959,14
26191,606,48
26192,3409,250
26193,833,993
26194,3183,661
26195,170,649
26196,146,63
26197,1842,1193
26198,2800,142
26199,3280,1533
26200,399,886
26201,4169,877
26202,1199,1501
26203,1722,1276
26204,2785,773
26205,204,418
26206,2575,963
26207,3111,943
26208,1760,979
26209,2178,1492
26210,1204,532
26211,868,583
26212,3086,886
26213,1962,332
26214,2005,968
26215,3144,1241
26216,981,1399
26217,3156,312
26218,3846,1513
26219,3195,240
26220,3004,672
26221,330,126
26222,1920,860
26223,3862,1457
26224,1257,516
26225,345,1188
26226,3645,476
26227,1946,1492
26228,719,840
26229,2322,1025
26230,171,254
26231,795,835
26232,855,886
26233,3448,312
26234,3507,892
26235,3002,1134
26236,2940,256
26237,1192,656
26238,2403,805
26239,641,1307
26240,1129,307
26241,2724,631
26242,185,1441
26243,976,250
26244,2555,795
26245,444,389
26246,3428,1134
26247,1108,1308
26248,3971,595
26249,1333,1426
26250,2759,975
26251,2771,46
26252,2554,1509
26253,1721,1508
26254,1733,579
26255,1929,1457
26256,3123,1437
26257,2892,1504
26258,1080,199
26259,2125,56
26260,3035,277
26261,2295,467
26262,3434,740
26263,3909,252
26264,2030,169
26265,438,1082
26266,2934,575
26267,2729,1109
26268,1151,200
26269,2688,519
26270,4199,206
26271,585,728
26272,958,744
26273,2310,344
26274,2072,960
26275,1280,206
26276,2957,1094
26277,1906,1422
26278,2212,940
26279,3122,1161
26280,173,410
26281,1704,1473
26282,3872,161
26283,346,338
26284,364,1109
26285,1618,1140
26286,2998,344
26287,224,348
26288,3632,859
26289,3699,391
26290,2732,602
26291,1625,1530
26292,1936,668
26293,2939,114
26294,3763,1315
26295,1855,679
26296,4191,449
26297,3864,54
26298,1665,555
26299,247,867
26300,1324,262
26301,4053,515
26302,429,349
26303,2287,309
26304,2896,1356
26305,3546,684
26306,2574,1305
26307,1887,375
26308,188,637
26309,4001,1264
26310,1778,1371
26311,3283,1213
26312,1755,1387
26313,638,873
26314,2078,320
26315,4017,1208
26316,1484,335
26317,3065,761
26318,4006,295
26319,1922,746
26320,3011,1464
26321,2525,258
26322,938,1515
26323,898,396
26324,2173,1496
26325,3627,649
26326,1899,735
26327,1768,1218
26328,1048,340
26329,3876,572
26330,1888,1485
26331,3392,193
26332,3072,777
26333,90,78
26334,2414,777
26335,2584,1188
26336,4169,824
26337,968,1515
26338,1286,104
26339,2974,1373
26340,1590,515
26341,2013,1372
