meet_id,final_place_id,final_time
2767,586,2023-01-21 11:30:00
2768,769,2024-03-17 20:15:00
2770,1096,2023-11-24 18:15:00
2771,1368,2024-10-10 19:45:00
2772,1134,2023-08-27 14:45:00
2773,830,2023-12-06 19:00:00
2774,287,2024-06-05 15:30:00
2775,664,2022-07-19 17:00:00
2776,1470,2022-07-02 22:00:00
2777,1210,2022-04-09 17:00:00
2778,1025,2024-10-04 16:30:00
2779,604,2023-10-15 20:45:00
2780,1253,2022-03-03 17:00:00
2781,617,2024-01-18 17:30:00
2782,1406,2022-01-15 13:45:00
2783,1227,2023-01-23 20:15:00
2784,651,2024-07-30 17:30:00
2785,502,2023-03-30 17:45:00
2786,721,2023-09-08 10:15:00
2787,1448,2024-05-31 12:00:00
2788,822,2022-04-16 13:15:00
2789,885,2022-10-08 13:45:00
2790,864,2022-08-24 17:30:00
2791,1433,2022-09-08 12:30:00
2792,792,2022-10-09 17:15:00
2793,1461,2022-06-20 18:00:00
2795,70,2024-03-12 15:45:00
2796,687,2022-12-27 17:30:00
2797,1051,2023-07-11 15:00:00
2798,1025,2023-10-15 11:30:00
2799,422,2024-05-20 15:30:00
2801,738,2023-07-27 11:45:00
2802,192,2024-05-17 14:30:00
2803,321,2023-11-09 19:15:00
2804,403,2022-03-27 19:00:00
2805,1418,2022-05-02 16:30:00
2806,892,2024-04-02 14:45:00
2808,172,2023-09-26 12:30:00
2809,1529,2024-06-26 15:30:00
2811,1452,2024-01-21 14:00:00
2812,265,2022-08-27 19:45:00
2814,72,2023-05-05 11:30:00
2815,751,2022-04-27 18:30:00
2816,301,2023-01-02 16:30:00
2817,369,2023-09-29 15:30:00
2818,1321,2024-09-11 11:30:00
2819,1302,2024-02-09 16:00:00
2820,340,2024-02-20 15:45:00
2821,288,2023-08-02 17:00:00
2823,1100,2022-02-15 19:30:00
2824,1255,2023-12-27 16:00:00
2826,1085,2023-03-09 16:45:00
2827,1309,2024-02-22 17:30:00
2828,38,2022-10-03 12:00:00
2829,358,2022-07-17 12:30:00
2830,90,2024-08-19 11:00:00
2831,93,2023-11-25 12:15:00
2833,315,2023-07-17 13:00:00
2834,474,2023-09-04 16:45:00
2835,401,2023-03-06 17:15:00
2836,64,2023-03-12 22:15:00
2837,325,2024-08-02 12:30:00
2838,1493,2023-01-07 18:00:00
2839,38,2024-04-17 11:45:00
2841,1506,2024-05-21 14:45:00
2843,43,2024-01-29 12:45:00
2844,756,2023-11-07 21:15:00
2845,931,2024-05-18 14:15:00
2846,538,2023-10-28 11:30:00
2848,319,2024-05-05 15:45:00
2849,1408,2024-07-17 17:15:00
2850,424,2023-04-28 16:15:00
2851,252,2023-11-19 15:15:00
2852,134,2023-07-17 14:15:00
2854,1451,2022-10-11 21:45:00
2856,865,2023-04-10 15:30:00
2858,594,2023-10-17 14:15:00
2859,328,2022-03-31 13:15:00
2860,1163,2023-09-07 16:00:00
2861,1453,2022-04-01 15:00:00
2862,537,2022-03-20 17:15:00
2863,946,2022-08-09 19:15:00
2864,845,2024-11-03 17:00:00
2865,1499,2023-05-22 17:15:00
2866,110,2024-11-25 20:30:00
2867,796,2022-06-04 11:45:00
2868,248,2023-05-14 13:45:00
2869,1128,2024-02-04 14:45:00
2870,985,2024-05-23 16:00:00
2872,1050,2023-01-18 21:15:00
2873,759,2023-08-11 21:00:00
2874,1141,2024-08-07 20:00:00
2875,39,2024-06-21 15:45:00
2876,1036,2024-02-11 18:00:00
2877,622,2024-09-24 20:00:00
2878,1136,2022-02-14 17:30:00
2879,1310,2023-11-20 12:45:00
2880,541,2023-04-02 15:30:00
2881,131,2024-05-15 17:30:00
2882,799,2024-10-28 21:15:00
2883,713,2022-05-31 14:15:00
2884,218,2024-07-04 19:15:00
2885,576,2024-09-04 10:00:00
2886,754,2022-07-03 12:45:00
2887,1410,2022-05-23 13:00:00
2889,1112,2022-02-04 11:45:00
2890,480,2024-06-10 16:45:00
2891,742,2022-03-09 12:15:00
2893,1085,2023-02-15 14:00:00
2894,1377,2023-08-03 15:00:00
2895,816,2023-01-10 18:15:00
2896,1356,2023-10-18 19:15:00
2897,111,2023-10-12 11:15:00
2898,550,2022-05-23 16:45:00
2899,402,2024-10-29 16:45:00
2901,105,2024-01-13 15:00:00
2902,566,2022-10-08 15:45:00
2903,1350,2023-05-13 17:00:00
2904,934,2023-09-04 19:30:00
2906,1491,2022-02-07 19:15:00
2907,386,2022-11-25 18:15:00
2908,1147,2023-02-17 16:30:00
2909,345,2023-04-04 21:30:00
2910,1297,2023-05-26 15:00:00
2911,1526,2023-06-12 17:00:00
2912,1290,2022-02-18 20:15:00
2914,691,2024-04-20 19:30:00
2915,864,2022-03-23 13:00:00
2916,1043,2022-02-16 17:45:00
2917,380,2024-07-10 14:30:00
2918,491,2023-09-26 15:45:00
2920,422,2023-03-09 19:15:00
2921,2,2022-04-28 20:00:00
2922,1301,2022-02-20 15:15:00
2923,749,2022-12-03 10:30:00
2924,878,2022-05-15 16:00:00
2926,301,2022-03-27 15:30:00
2927,51,2023-08-14 11:30:00
2928,837,2022-12-20 19:15:00
2929,1456,2024-05-24 14:00:00
2930,522,2022-10-11 18:00:00
2933,1524,2024-08-04 12:15:00
2935,473,2022-03-03 16:45:00
2936,1374,2022-12-10 11:45:00
2937,652,2023-01-17 18:15:00
2939,114,2022-01-26 13:30:00
2940,623,2022-11-23 16:45:00
2942,1096,2022-12-26 21:15:00
2943,17,2022-05-01 13:00:00
2944,1499,2024-11-25 19:15:00
2945,1125,2024-09-25 18:15:00
2946,691,2022-09-13 11:30:00
2947,1108,2022-10-28 19:15:00
2949,1123,2023-04-26 17:15:00
2950,1055,2023-09-02 17:30:00
2951,813,2023-10-26 22:15:00
2952,1259,2022-04-27 18:30:00
2953,667,2024-08-26 21:45:00
2954,194,2024-08-26 15:00:00
2956,71,2023-03-06 17:30:00
2957,1094,2022-11-21 20:45:00
2958,526,2023-12-31 17:15:00
2959,14,2023-12-25 22:00:00
2960,1242,2024-03-31 17:30:00
2961,1414,2022-11-08 14:15:00
2962,1123,2024-09-26 12:45:00
2963,646,2023-02-19 18:45:00
2964,429,2024-05-23 18:30:00
2965,972,2023-04-13 17:00:00
2966,773,2024-09-21 14:30:00
2967,61,2024-08-05 17:00:00
2968,296,2024-01-25 18:30:00
2969,128,2023-12-24 17:30:00
2970,37,2024-10-02 16:45:00
2971,359,2024-07-22 12:45:00
2972,277,2022-06-28 18:45:00
2973,1161,2024-02-12 19:00:00
2974,1195,2023-05-28 19:00:00
2975,1069,2022-12-25 20:15:00
2976,951,2022-05-13 18:15:00
2978,154,2022-09-17 18:00:00
2980,625,2024-02-05 15:45:00
2981,714,2023-01-23 11:15:00
2984,424,2024-12-07 15:30:00
2985,1212,2022-10-31 20:00:00
2986,1026,2023-10-04 11:00:00
2987,316,2024-10-01 17:45:00
2988,13,2022-09-11 21:00:00
2989,696,2023-01-21 18:00:00
2990,1417,2023-09-24 19:00:00
2991,791,2023-11-06 18:15:00
2992,1193,2022-10-25 20:00:00
2993,1064,2022-04-18 17:30:00
2994,1057,2022-08-21 17:45:00
2996,745,2023-08-30 10:15:00
2997,1089,2024-03-13 18:00:00
2999,1325,2023-05-24 17:30:00
3000,1321,2022-02-03 16:30:00
3001,328,2024-06-25 17:45:00
3002,1134,2024-07-28 16:00:00
3003,493,2023-08-24 14:45:00
3004,625,2023-12-03 15:15:00
3005,879,2024-09-18 21:15:00
3008,1479,2024-02-07 18:30:00
3009,367,2024-05-24 10:30:00
3012,76,2024-12-03 15:45:00
3014,338,2022-04-01 11:30:00
3016,1367,2023-09-02 14:15:00
3017,547,2022-10-14 14:15:00
3018,1434,2023-06-21 22:00:00
3019,128,2024-07-20 10:45:00
3020,412,2023-09-16 12:45:00
3021,845,2023-03-29 18:45:00
3022,600,2023-03-19 16:15:00
3024,1539,2024-01-01 15:45:00
3025,120,2024-11-14 14:15:00
3027,1306,2022-02-28 17:45:00
3028,763,2022-10-06 19:15:00
3030,372,2024-10-27 18:00:00
3031,1145,2023-12-05 13:00:00
3032,380,2022-03-29 19:00:00
3033,21,2024-11-07 14:00:00
3034,1197,2022-11-13 13:45:00
3035,664,2024-04-10 16:45:00
3036,956,2023-11-04 14:15:00
3037,36,2022-02-20 19:00:00
3038,600,2023-12-23 11:45:00
3039,295,2022-07-01 18:45:00
3040,1290,2022-11-03 16:30:00
3042,792,2023-01-10 19:00:00
3043,841,2024-08-12 18:00:00
3045,418,2022-08-14 08:15:00
3046,760,2022-06-02 12:00:00
3047,1416,2022-01-11 16:30:00
3048,405,2024-05-16 17:00:00
3049,531,2023-05-17 20:30:00
3050,606,2022-12-10 17:15:00
3051,464,2023-03-23 17:15:00
3052,977,2024-07-06 17:00:00
3053,959,2024-07-25 21:15:00
3054,336,2022-05-08 11:00:00
3055,1206,2023-07-07 17:45:00
3056,942,2024-07-03 15:45:00
3057,718,2024-07-16 19:00:00
3058,1147,2022-09-24 16:45:00
3059,456,2023-04-06 21:45:00
3060,1315,2022-09-12 18:45:00
3061,353,2022-11-23 12:45:00
3062,367,2024-01-16 16:00:00
3063,710,2024-01-18 14:30:00
3064,1445,2024-08-25 20:15:00
3065,1139,2023-03-11 14:00:00
3066,1399,2024-06-20 11:30:00
3067,503,2023-01-29 17:30:00
3068,86,2023-05-08 16:00:00
3069,310,2022-09-09 18:45:00
3070,1373,2024-04-10 12:00:00
3071,1484,2022-02-26 19:30:00
3072,395,2022-05-06 09:15:00
3073,1227,2022-04-25 12:45:00
3074,1515,2023-01-04 13:30:00
3075,1465,2024-04-25 16:45:00
3076,1139,2023-06-16 13:00:00
3078,468,2022-10-25 17:45:00
3079,1079,2024-06-04 21:15:00
3080,1372,2022-07-10 15:15:00
3081,509,2024-10-19 18:15:00
3083,637,2024-07-16 11:15:00
3084,146,2022-03-22 11:30:00
3086,1216,2022-02-05 14:00:00
3087,1097,2022-08-22 10:45:00
3089,618,2022-06-12 21:30:00
3090,1082,2024-09-29 21:00:00
3091,1344,2022-09-20 10:15:00
3093,576,2023-03-16 17:30:00
3094,1534,2023-02-09 13:00:00
3095,897,2022-04-01 13:15:00
3096,401,2024-10-11 12:30:00
3097,1134,2023-12-31 19:00:00
3098,94,2023-11-07 10:15:00
3099,1118,2022-10-24 12:45:00
3100,1363,2023-08-09 19:15:00
3101,1521,2024-08-07 19:00:00
3102,1341,2024-08-27 15:00:00
3103,1194,2022-07-14 12:00:00
3104,1278,2023-10-05 13:00:00
3105,954,2023-05-12 16:15:00
3107,1355,2024-09-01 15:15:00
3108,1515,2022-06-29 20:00:00
3109,1160,2023-08-01 11:00:00
3110,513,2022-09-14 15:00:00
3111,460,2023-05-12 22:15:00
3112,734,2022-07-22 17:00:00
3113,450,2024-11-24 09:30:00
3114,1512,2023-08-21 16:00:00
3115,592,2024-10-23 19:30:00
3116,232,2024-02-19 15:15:00
3117,543,2023-07-05 17:15:00
3118,27,2023-07-18 17:45:00
3119,221,2024-02-11 15:30:00
3120,379,2024-07-10 16:30:00
3121,405,2022-10-10 18:00:00
3122,1161,2024-04-07 14:30:00
3123,1437,2023-07-02 14:15:00
3124,651,2022-05-17 22:30:00
3125,1061,2022-03-05 20:45:00
3128,1408,2024-07-08 18:00:00
3129,540,2024-09-06 20:30:00
3130,807,2023-04-28 11:30:00
3131,993,2022-05-31 17:00:00
3132,1218,2024-08-21 17:45:00
3133,221,2024-11-28 18:00:00
3134,1384,2024-08-30 11:15:00
3135,135,2024-02-08 17:00:00
3136,847,2024-08-11 09:45:00
3137,1281,2022-03-13 20:45:00
3138,202,2023-11-27 16:45:00
3140,31,2023-03-14 16:15:00
3141,492,2024-09-04 11:00:00
3142,675,2023-03-20 13:00:00
3143,1023,2024-06-08 16:30:00
3144,604,2023-06-21 12:00:00
3145,350,2024-04-13 11:30:00
3147,1093,2023-04-08 16:00:00
3148,1515,2024-03-23 12:00:00
3149,482,2023-06-05 10:45:00
3150,357,2022-05-23 13:00:00
3151,977,2023-09-15 12:00:00
3152,869,2022-10-09 11:30:00
3153,1072,2022-03-27 21:00:00
3154,522,2023-09-08 12:00:00
3155,802,2022-11-01 20:00:00
3157,552,2024-04-07 11:30:00
3158,914,2024-04-06 11:30:00
3161,421,2023-12-13 18:00:00
3162,652,2022-06-11 17:45:00
3163,87,2023-06-29 21:30:00
3164,1249,2023-01-15 15:00:00
3165,1493,2023-06-02 16:30:00
3166,338,2023-10-12 14:30:00
3167,310,2022-09-20 21:15:00
3168,480,2024-08-05 17:30:00
3170,620,2024-10-12 15:30:00
3171,1268,2023-05-17 18:15:00
3172,1139,2024-09-23 19:00:00
3174,1109,2022-08-08 20:45:00
3175,381,2022-07-01 13:00:00
3176,1464,2023-03-17 16:00:00
3177,536,2024-05-28 21:00:00
3178,940,2023-11-28 17:00:00
3179,1109,2024-04-20 16:30:00
3180,692,2022-02-18 17:45:00
3181,1289,2022-01-21 10:30:00
3182,476,2023-04-22 16:30:00
3183,77,2022-09-07 16:30:00
3184,447,2023-05-08 15:45:00
3185,85,2023-07-22 19:30:00
3186,1321,2022-08-27 19:45:00
3187,149,2023-12-06 13:15:00
3188,920,2022-12-19 17:30:00
3189,1290,2023-06-06 15:15:00
3191,202,2024-06-29 13:15:00
3192,136,2024-03-22 18:15:00
3193,1223,2023-01-29 14:15:00
3194,60,2024-06-12 20:00:00
3197,1033,2022-05-21 10:30:00
3198,1198,2024-06-13 15:00:00
3199,211,2022-03-18 14:30:00
3201,472,2022-12-13 17:30:00
3202,1033,2024-11-25 20:45:00
3203,270,2022-08-26 13:30:00
3204,705,2023-04-19 10:45:00
3205,1354,2024-04-20 14:15:00
3206,1486,2022-09-04 13:45:00
3207,224,2024-03-16 18:30:00
3208,698,2024-02-13 12:30:00
3209,1245,2023-01-25 19:15:00
3210,1477,2022-08-02 18:30:00
3211,943,2024-04-24 11:45:00
3212,682,2024-05-21 13:30:00
3213,809,2024-09-29 18:30:00
3214,526,2024-02-12 19:15:00
3215,402,2022-10-02 18:30:00
3217,23,2024-10-19 19:15:00
3218,258,2023-03-23 11:45:00
3219,1331,2024-08-07 15:30:00
3220,319,2024-06-27 15:15:00
3221,1408,2023-02-22 11:15:00
3222,409,2022-07-07 21:15:00
3223,510,2023-11-08 16:00:00
3225,925,2023-10-29 16:15:00
3226,1127,2023-03-28 18:45:00
3227,963,2024-08-22 14:00:00
3228,1095,2023-06-30 15:30:00
3229,1210,2024-12-05 10:00:00
3230,90,2024-01-15 13:45:00
3231,1026,2022-01-06 15:00:00
3232,1275,2022-04-04 11:30:00
3233,1504,2023-05-22 16:30:00
3234,444,2022-05-10 17:30:00
3235,120,2024-02-09 16:15:00
3236,277,2022-01-30 13:45:00
3238,116,2022-04-11 17:00:00
3239,474,2023-03-16 12:15:00
3240,1072,2023-09-22 12:00:00
3242,395,2023-07-15 12:45:00
3243,205,2024-08-22 13:30:00
3245,864,2023-01-25 19:00:00
3246,861,2024-10-18 11:45:00
3247,994,2024-05-17 15:15:00
3248,526,2024-08-18 22:00:00
3249,1376,2023-12-14 19:00:00
3250,1340,2022-04-02 17:15:00
3251,649,2023-05-15 18:45:00
3252,1182,2022-09-11 15:00:00
3254,593,2024-04-29 11:45:00
3255,1291,2023-06-29 15:45:00
3256,629,2022-11-02 19:15:00
3257,1203,2024-07-21 14:30:00
3258,936,2024-04-01 12:30:00
3259,1189,2023-07-23 19:30:00
3261,80,2023-01-06 11:15:00
3262,596,2023-10-09 13:45:00
3264,341,2022-09-29 17:30:00
3265,225,2023-07-11 14:15:00
3266,159,2024-05-15 20:15:00
3267,993,2023-04-26 19:15:00
3269,696,2023-12-19 17:00:00
3271,328,2024-07-02 20:30:00
3272,177,2024-06-21 15:00:00
3273,715,2023-11-06 17:00:00
3275,1280,2024-09-29 19:00:00
3276,867,2024-09-19 13:15:00
3277,558,2023-02-16 13:45:00
3278,1179,2024-02-29 18:45:00
3279,771,2024-10-14 17:30:00
3280,570,2023-03-31 17:30:00
3281,1248,2023-10-06 15:45:00
3282,732,2024-02-23 13:00:00
3283,703,2024-08-04 11:15:00
3284,476,2023-04-06 16:15:00
3286,229,2023-09-23 14:15:00
3287,695,2022-10-30 20:15:00
3290,85,2023-02-20 18:45:00
3291,284,2024-12-07 13:30:00
3294,886,2022-06-04 16:30:00
3295,933,2022-10-05 13:45:00
3296,138,2022-11-13 19:15:00
3297,371,2024-05-16 13:45:00
3298,577,2023-02-18 15:00:00
3299,283,2024-08-05 17:00:00
3300,1253,2022-08-22 19:45:00
3301,187,2022-07-20 09:30:00
3302,930,2023-09-20 12:30:00
3304,1466,2024-03-01 15:45:00
3306,1481,2023-12-02 18:15:00
3307,1082,2023-05-16 14:00:00
3309,622,2022-08-10 13:15:00
3310,430,2024-04-01 13:30:00
3311,837,2022-12-11 13:45:00
3312,219,2024-09-16 21:30:00
3313,1032,2023-12-10 19:15:00
3314,879,2024-01-20 16:15:00
3315,537,2023-06-18 13:30:00
3316,1218,2023-02-27 20:45:00
3317,241,2024-09-17 18:30:00
3319,965,2023-08-19 20:45:00
3320,726,2022-01-28 17:00:00
3321,1373,2024-08-25 20:30:00
3322,217,2024-04-14 12:45:00
3326,339,2023-12-22 14:30:00
3327,1195,2023-09-05 13:30:00
3328,831,2024-09-05 15:15:00
3329,1301,2022-09-13 09:30:00
3331,1066,2023-11-16 17:15:00
3332,193,2022-04-05 19:00:00
3333,667,2024-06-17 20:45:00
3334,605,2022-04-20 18:45:00
3335,661,2023-10-31 19:00:00
3336,397,2023-12-17 11:30:00
3337,593,2023-12-24 15:45:00
3338,502,2022-08-23 17:00:00
3340,405,2022-09-24 13:45:00
3341,850,2024-02-19 20:15:00
3342,632,2024-10-30 19:15:00
3343,167,2022-02-01 19:30:00
3344,911,2024-04-15 11:15:00
3345,434,2022-02-19 16:30:00
3346,1049,2023-11-03 12:15:00
3347,668,2023-11-14 12:45:00
3348,1067,2022-12-17 12:30:00
3349,1089,2024-08-14 11:45:00
3350,1493,2023-01-08 21:00:00
3351,19,2024-07-05 16:00:00
3352,90,2024-02-04 12:45:00
3353,562,2023-06-02 14:00:00
3354,125,2023-03-23 17:00:00
3355,489,2024-01-25 10:45:00
3359,335,2024-01-07 16:45:00
3360,463,2024-01-20 17:15:00
3362,552,2023-10-30 19:00:00
3363,179,2023-01-27 12:45:00
3364,926,2022-06-17 14:30:00
3365,823,2023-01-01 19:15:00
3366,1520,2024-02-14 12:00:00
3368,1102,2022-08-15 13:30:00
3369,797,2023-08-08 15:45:00
3370,823,2024-09-22 20:00:00
3371,1506,2024-02-13 10:00:00
3372,657,2023-10-21 16:00:00
3373,206,2022-03-16 19:30:00
3374,23,2023-12-04 18:45:00
3376,430,2022-01-13 09:45:00
3377,1456,2023-07-05 19:30:00
3379,7,2022-08-15 21:45:00
3380,386,2024-06-10 18:30:00
3381,504,2022-07-11 21:00:00
3382,6,2023-04-21 13:30:00
3383,812,2024-02-19 21:30:00
3384,862,2023-04-04 18:00:00
3385,1390,2022-09-27 12:45:00
3386,903,2022-05-08 18:45:00
3389,210,2022-06-26 15:45:00
3390,1124,2022-02-15 16:30:00
3391,1452,2022-08-19 17:45:00
3392,866,2024-11-20 13:00:00
3393,1233,2022-12-16 16:45:00
3395,1474,2024-10-19 12:30:00
3396,1417,2022-08-05 15:00:00
3397,805,2023-11-06 16:15:00
3399,1013,2023-12-14 10:00:00
3400,632,2022-04-14 14:00:00
3401,809,2022-02-19 18:15:00
3402,1082,2024-05-22 14:15:00
3403,554,2023-07-01 16:15:00
3405,11,2022-03-06 10:00:00
3406,1205,2024-10-04 14:15:00
3407,1131,2023-03-23 10:30:00
3408,625,2024-05-04 17:00:00
3409,55,2023-07-23 14:30:00
3410,1241,2023-09-10 12:15:00
3411,58,2022-04-28 16:00:00
3412,139,2022-03-18 21:30:00
3413,1101,2023-08-15 20:45:00
3414,1003,2022-05-16 21:00:00
3415,740,2023-09-30 18:15:00
3416,1459,2023-01-13 16:45:00
3419,214,2022-12-08 20:45:00
3420,584,2024-11-17 19:30:00
3421,434,2023-06-19 16:00:00
3422,1179,2023-05-20 14:00:00
3423,123,2023-02-04 19:45:00
3424,224,2023-06-12 14:30:00
3425,1446,2022-08-21 16:30:00
3426,878,2024-05-23 18:00:00
3430,913,2023-01-07 14:15:00
3431,425,2022-02-27 17:00:00
3432,28,2022-03-18 15:45:00
3433,666,2023-02-01 17:45:00
3434,1511,2022-12-20 09:00:00
3435,130,2022-05-22 18:15:00
3436,519,2024-08-26 17:30:00
3437,671,2022-05-25 19:45:00
3438,703,2022-07-13 16:00:00
3439,931,2023-03-31 16:45:00
3440,1358,2023-05-14 13:00:00
3442,570,2023-06-25 18:30:00
3444,103,2022-08-21 17:30:00
3445,748,2022-09-20 16:30:00
3446,468,2022-09-18 13:45:00
3447,479,2022-08-11 15:15:00
3448,1512,2022-10-18 18:00:00
3450,1254,2023-11-27 22:15:00
3452,547,2023-03-22 18:00:00
3454,890,2024-09-07 17:00:00
3455,807,2023-07-10 16:30:00
3456,1085,2023-07-01 15:30:00
3457,1334,2022-05-18 19:45:00
3458,626,2024-05-30 17:00:00
3459,132,2024-03-26 12:15:00
3460,496,2024-11-14 11:30:00
3461,1512,2023-02-22 17:45:00
3462,139,2022-03-04 21:00:00
3463,1199,2022-03-27 15:00:00
3464,1217,2022-09-05 16:15:00
3465,1077,2024-11-08 18:30:00
3467,1522,2024-07-28 17:45:00
3468,1512,2024-02-24 17:15:00
3469,561,2023-09-30 10:45:00
3471,27,2024-08-05 18:00:00
3472,190,2023-05-22 15:15:00
3473,289,2023-05-26 12:45:00
3474,673,2023-07-29 17:00:00
3475,1529,2022-05-30 18:45:00
3476,208,2023-10-31 16:00:00
3477,9,2023-08-03 18:45:00
3478,462,2022-06-25 19:00:00
3479,1063,2023-12-22 13:00:00
3481,1364,2024-04-22 12:45:00
3483,371,2023-09-28 11:15:00
3484,718,2022-02-06 22:30:00
3485,361,2023-06-24 09:15:00
3486,1235,2024-09-29 15:00:00
3487,317,2022-09-16 17:30:00
3488,999,2024-07-23 11:30:00
3489,838,2024-01-06 16:30:00
3490,565,2024-05-14 17:30:00
3491,879,2024-04-11 17:30:00
3492,497,2022-02-12 14:30:00
3493,458,2022-05-10 14:30:00
3494,1282,2022-12-19 15:15:00
3495,1239,2024-11-20 16:30:00
3496,310,2023-07-14 20:15:00
3497,851,2022-02-11 11:15:00
3498,296,2024-02-26 17:45:00
3499,55,2023-03-30 18:30:00
3500,577,2024-03-11 18:00:00
3502,940,2024-08-15 09:30:00
3504,443,2024-01-01 14:45:00
3505,1177,2023-11-28 17:45:00
3506,927,2022-06-19 15:00:00
3507,1350,2022-02-15 16:45:00
3508,493,2022-09-05 15:30:00
3510,1325,2024-06-15 17:00:00
3511,1360,2023-02-05 11:00:00
3512,866,2024-01-01 16:30:00
3513,762,2023-04-06 16:15:00
3514,313,2022-03-08 18:00:00
3515,420,2024-04-11 14:30:00
3516,716,2023-11-21 15:30:00
3517,1522,2022-02-05 13:30:00
3518,1094,2022-07-07 19:45:00
3519,462,2022-10-02 20:30:00
3520,1336,2022-05-02 10:00:00
3521,1374,2024-11-13 16:30:00
3523,443,2022-11-02 18:00:00
3524,320,2023-03-21 16:00:00
3525,403,2023-04-04 16:15:00
3526,260,2022-03-23 15:45:00
3527,1278,2024-10-10 14:30:00
3528,831,2022-11-12 22:45:00
3529,1266,2023-03-20 11:30:00
3530,237,2022-01-27 15:00:00
3531,988,2024-03-22 15:45:00
3532,405,2024-01-10 13:45:00
3533,1288,2023-09-14 17:45:00
3534,223,2023-05-21 13:30:00
3535,1440,2022-12-20 13:30:00
3536,902,2024-01-20 20:30:00
3537,533,2022-03-02 20:00:00
3538,1482,2024-01-30 12:15:00
3539,417,2023-04-21 14:45:00
3540,462,2022-08-06 15:00:00
3541,571,2022-10-26 12:30:00
3542,1072,2022-10-14 13:45:00
3544,477,2023-06-15 19:00:00
3545,499,2023-04-23 13:30:00
3546,254,2024-06-20 11:00:00
3548,475,2022-12-02 16:00:00
3549,849,2023-03-12 13:15:00
3550,923,2024-02-27 10:45:00
3551,1279,2023-12-14 18:30:00
3553,554,2022-12-04 15:00:00
3554,539,2023-06-03 18:00:00
3555,748,2022-06-04 16:45:00
3556,1126,2022-12-29 16:30:00
3557,1199,2024-10-23 17:30:00
3559,256,2022-11-20 17:15:00
3560,1316,2024-05-23 15:00:00
3561,1097,2022-07-16 21:15:00
3562,1483,2023-09-07 15:00:00
3563,1082,2022-08-11 21:30:00
3565,1303,2024-08-17 13:15:00
3566,942,2022-12-16 15:00:00
3568,270,2023-02-10 17:00:00
3569,1108,2023-07-19 17:00:00
3570,234,2023-05-13 16:00:00
3571,1234,2023-06-22 19:00:00
3572,173,2022-12-27 08:45:00
3573,1042,2024-11-13 16:45:00
3574,233,2023-12-13 14:00:00
3575,1131,2024-07-25 18:45:00
3576,1043,2024-06-26 15:15:00
3577,433,2024-04-26 20:15:00
3578,1255,2022-10-23 12:45:00
3579,227,2023-10-12 10:30:00
3580,1452,2023-08-15 18:15:00
3581,838,2024-03-01 14:00:00
3582,308,2023-10-17 20:15:00
3583,1078,2023-10-14 16:00:00
3585,914,2023-08-02 14:45:00
3586,443,2022-12-22 12:30:00
3587,1374,2022-07-17 17:30:00
3588,603,2023-05-19 11:30:00
3589,136,2022-03-30 16:15:00
3590,1215,2022-01-23 17:30:00
3593,661,2022-06-15 15:45:00
3594,729,2024-05-17 16:15:00
3595,594,2022-02-26 17:00:00
3596,1245,2024-01-19 12:45:00
3597,81,2022-03-11 15:45:00
3598,987,2024-08-23 16:15:00
3599,5,2023-09-15 17:00:00
3602,1082,2024-06-22 18:00:00
3603,4,2023-03-31 16:45:00
3604,204,2022-01-19 11:30:00
3605,163,2023-08-06 18:30:00
3606,1192,2023-01-24 19:45:00
3607,1463,2024-01-16 08:45:00
3608,1037,2022-12-07 17:15:00
3609,1033,2022-02-02 14:00:00
3610,1423,2023-05-04 12:15:00
3611,273,2024-07-10 21:30:00
3612,1116,2023-01-01 15:45:00
3613,207,2023-12-28 14:45:00
3614,1036,2024-02-26 18:15:00
3615,996,2024-06-21 20:30:00
3616,168,2023-02-14 12:45:00
3617,885,2023-10-06 14:15:00
3618,1000,2022-09-30 15:45:00
3619,1218,2022-10-29 18:30:00
3621,87,2023-02-16 11:15:00
3622,257,2024-09-06 09:30:00
3623,771,2024-10-03 12:00:00
3625,1199,2022-10-23 13:30:00
3626,971,2022-10-10 11:30:00
3627,901,2023-07-18 12:30:00
3628,1126,2023-04-05 16:00:00
3629,1412,2023-02-04 14:30:00
3630,627,2022-05-20 16:15:00
3632,847,2022-04-26 18:15:00
3633,1202,2023-02-16 20:00:00
3634,313,2022-07-30 15:45:00
3635,1454,2024-10-24 13:00:00
3637,970,2022-10-24 14:30:00
3640,412,2022-01-27 12:30:00
3641,479,2023-10-26 11:00:00
3642,1058,2024-06-06 18:30:00
3643,80,2022-03-02 16:15:00
3645,981,2024-01-16 21:15:00
3646,929,2023-06-18 15:00:00
3647,854,2023-10-03 14:15:00
3649,1406,2023-07-23 10:00:00
3650,1254,2022-06-12 17:45:00
3651,576,2022-03-30 21:45:00
3653,1283,2024-10-03 17:30:00
3654,15,2023-05-25 17:15:00
3655,926,2022-03-05 17:00:00
3657,1265,2023-02-28 18:45:00
3658,123,2024-10-01 14:15:00
3659,801,2022-10-28 20:00:00
3660,129,2024-03-31 16:30:00
3662,50,2022-02-07 14:00:00
3663,802,2024-09-25 10:45:00
3664,1489,2022-11-20 13:30:00
3666,1284,2023-11-05 11:45:00
3667,723,2022-07-16 09:45:00
3668,599,2023-09-01 15:45:00
3669,712,2024-06-24 16:15:00
3671,1303,2023-08-21 15:00:00
3672,1431,2023-07-16 17:45:00
